id,text,label
5569a6ba7369642531937000,"tu confianza nuestro mejor activo​asesoramos de manera independiente y personalizada sobre inversiones, en entidades financieras de primer nivel. nuestra manera de ofrecer el servicio de asesoramiento financiero pasa en primer lugar por entender y conocer bien a cada uno de nuestros clientes. por eso nos focalizamos en dos tipologíasel equipohemos diseñado modelos de gobierno de un patrimonio en función de las necesidades del inversorconocer en profundidad a nuestros clientes es básico para poder entenderles y ofrecerles las mejores soluciones de asesoramiento financiero.independencia:para tener una visión propia y diferencial de la economía. para trabajar con cualquier entidad financiera tanto de banca privada como de inversión. para elegir aquellos productos o equipos de gestión de activos que consideremos los mejores. asesoramiento patrimonial asesoramiento inmobiliario  consultoria patrimonial  asesoramiento financiero  asesoramiento a instituciones religiosas asesoramiento financiero  asesoramiento a instituciones religiosas   asesoramiento inmobiliario  consultoria patrimonial  asesoramiento patrimonial",0
5d09ac8180f93e3aced2109c,"#weareinnovawe are a specialized manufacturer in end-of-line packaging solutions. we offer you everything you need for the protection and safety of your loads: from automatic strapping systems, stretch wrapping shrink wrapping, holding accessories, converyor solutions... to the most innovative stretch hood technology. #wearestretchhoodwe are the specialist leader in the spanish market for the innovative stretch hood pallet wrapping system, the most sustainable packaging solution. stretch hood provides total load protection and savings in consumables and energy, compared to other similar solutions.#weareinnovationtechnological innovation is one of the primary components of our dna and the driving force behind our company. we innovate products and services by developing new engineering solutions and researching new trends in different industry sectors.#wearesustainablewe think of your future, we think in green. because sustainability and performance are not incompatible. that is why we work for sustainable development of high-efficiency technologies that reduce co2 emissions and lead to lower energy consumption.  we also offer ongoing eco-consultation, recommending that our clients choose consumables that are biodegradable.#wearesupportone of our premises is to offer local, specialized technical support. our support and customer service teams work side-by-side with our clients. we anticipate your needs with a full support and preventive maintenance program.#weareyourpartnerat innova, our clients are much more than a business relationship. we are your partner. not only we will accompanyh your during your project—we want to forge a long-term alliance with you to improve your competitiveness.innova maquinaria is all this and much more.#weareinnovawant to join us? wrapping systems  endofline  packaging solutions  pallet packaging  packaging machinery  end-of-line  machinery  pallet wrapping  industry 40  industry 4.0 stretch hood  shrink wrap  logistics packaging  packaging solutions  wrapping systems   logistics packaging  stretch hood  strapping systems  industrial packaging  pallet packaging  shrink wrap  automation  pallet wrapping  automation  packaging machinery  end-of-line packaging  strapping systems  industrial packaging machinery  endofline packaging",1
5f72f67a42bcea00be624aa5,"&gt; we transport multimodal service, tanks of chemical and food.   &gt; handled our/your tanks.   &gt; renting of 20´tanks.transporte adr  iso tanks transporte adr & iso tanks",0
56e3ac24f3e5bb5c130025de,"'perfumes.es'' fue fundada en 1989, desde entonces la compañía ha seguido creciendo a lo largo de los años gracias a la humildad, esfuerzo y trabajo de un equipo unido.''perfumes.es''  es una cadena de perfumerías en canarias, cuenta con las mejores marcas en fragancias, tratamiento y maquillaje. buscamos ideas para ofrecer a nuestros clientes la mejor selección de belleza.la empresa se diferencia por el buen trato con el cliente y por sus grandes promociones. para perfumes.es, lo primero es el cliente. maquillaje perfumería  moda  cosmética  perfumeria moda  cosmetica  aloe vera   maquillaje",0
636ff2e20b98120001cda6c5,", consciente del compromiso que contrae con sus clientes en el sector de la construcción, ha establecido en su organización sostenible y tiene en cuenta una política, a favor de nuestros clientes, de  calidad, buen hacer y respeto por el medio  ambiente. dicha política proporciona el marco para establecer y revisar los siguientes objetivos:",1
63b913edfd3d050001e86beb,", de 11 de julio, de servicios de la sociedad de la información y comercio electrónico, a continuación se exponen los datos identificativos de la empresa. el presente portal de internet se pone al servicio de los usuarios por la entidad, cuyos datos identificativos son",0
5da4f5ff101d5b0001b18eb3,"- diteknor es una empresa distribuidora de materiales de construcción, especializada en el asesoramiento técnico a instalador y profesional del sector.- disponemos de un departamento técnico formado por un equipo de ingenieros con una larga experiencia en la realización de todo tipo de estudios y de apoyo técnico en las áreas del aislamiento, cumplimiento de normativas, búsqueda de soluciones,etc, … tabiquería seca (placa), techos desmontables, aislamientos (acústicos, térmicos..), protección pasiva, yesos, pastas, morteros, perilería, herramientas, escayolas.... proteccion contra incendios  aislamiento térmico  techos desmontables  techos  asesoramiento tecnico  pastas  obra  placa  aislamientos  tabiquería seca  construccion  aislamientos  aislamiento termico  escayolas  aislmaiento acustico  construcción  techos  pastas  materiales de construcción  ingeniería  reformas  falso techo  yesos  falso techo  protección contra incendios  asesoramiento técnico  materiales de construccion  reformas   fachada  ingenieria  proteccion pasiva  herramientas placa  aislmaiento acústico  departamento téncnico  yesos  protección pasiva  morteros  herramientas departamento tencnico  fachada  escayolas  morteros  obra  techos desmontables  tabiqueria seca",0
54a1294069702d9548807901,"- management of re-plants for 3rd parties- brokerage of re-plants- development of re-plants, mainly in spain",1
5569361d736964211d990d00,-fabricación de alambre y cables de acero galvanizado para uso agrícola e industrial-fabrication de fil et cable dácier galvanisé  pour  l´agriculture et l´industrie-manufacture of galvanized steel wire and strand for agrultural and industrial use-fabbricazione di filo zincato per uso agricolo ed industriale-produção de arame zincado para uso agrícola e industrial-produktion von verzinktem draht für industrielle und landwirtschafte anwendungen,0
63c27a8a848a3800015c46d2,. trabajar con los mejores proveedores es una de las características que nos diferencian y nos permiten garantizar a nuestros clientes un gran servicio con productos de la mejor calidad.,0
5da3f4d78359870001f54a85,"1 + in the family is an original collection specifically designed to dress babies from 1 to 48 months old.a versatile collection that combines very soft fabrics and pays special attention to the comfortability of minimalist designs.the careful process of design and production, which are made entirely in barcelona, is part of our commitment with these families who trust in our brand.",1
56d38456f3e5bb22660044d7,1. support in m&amp;a for renewable assets and companies2. strategic &amp; technical consultancy.3. sales agent: brand representatives in the wind &amp; pv market4. recruitment with focus on the energy sector at global level in cooperation with www.deltarh.com,1
63bb663aba94ca0001c4ee9d,"100 montaditos è il marchio simbolo di grupo restalia, multinazionale spagnola leader nel settore della ristorazione organizzata.𝗜𝗟 𝗖𝗢𝗡𝗖𝗘𝗣𝗧100 montaditos si caratterizza per la varietà e la qualità dei suoi prodotti, combinando intrattenimento e gastronomía in un concetto originale basato su una vastissima gamma de “montaditos” e altri prodotti tipici spagnoli a prezzi molto competitivi. basato su un modello casual food, 100 montaditos invoglia il cliente alla partecipazione attraverso ordinazioni personalizzate e lo show cooking.𝗜𝗟 𝗣𝗥𝗢𝗗𝗢𝗧𝗧𝗢il ristorante è specializzato in “montaditos”, bocconcini di pane dalla ricetta brevettata, ripieni con ingredienti tradizionali spagnoli, semplici e di qualità. le 100 varietà sono, senza dubbio, uno dei segreti del nostro successo che attira giovani, famiglie e “seniors”.𝗟'𝗔𝗠𝗕𝗜𝗘𝗡𝗧𝗘100 montaditos è stato fondato nel 2000 in andalusia, nel sud della spagna. ogni nostro locale ricrea l’ambiente e la decorazione delle taverne tradizionali degli inizi del xx secolo, dando al marchio un’immagine inconfondibile, uno stile classico ma rinnovato che mantiene comunque l’aspetto “artigianale” nonostante si tratti di un franchising. ordinare i “montaditos” lasciando il proprio nome per essere chiamati poi al microfono è una novità introdotta da 100m e oggi fa ormai parte dell’esperienza di consumo del marchio.𝗜 𝗥𝗜𝗖𝗢𝗡𝗢𝗦𝗖𝗜𝗠𝗘𝗡𝗧𝗜 𝗜𝗡 𝗜𝗧𝗔𝗟𝗜𝗔 premio “asso del franchising” 2016 nella categoria “ospitalità”. premio “insegna dell’anno italia 2016-2017” nella categoria “ristorazione veloce”. premio “asso del franchising” 2017 nella categoria “mettiamoci a tavola”. premio “insegna dell’anno italia 2017-2018” nella categoria “ristorazione veloce”. premio “asso del franchising” 2017.100 montaditos conta oltre 50 locali in italia e oltre 600 punti vendita in tutto il mondo. vuoi aprire il tuo 100 montaditos?scrivi a franchising@100montaditos.it franchising  franchising di ristorazione ristorazione spagnola franchising di ristorazione   ristorazione spagnola",0
54a11fd269702d8aa15df501,"11870 es un servicio de información telefónica además de una agenda de sitios, guía de recomendaciones y tendencias de ocio, gastronomía y restauración. los negocios tienen la oportunidad de darse de alta para promocionarse  y lograr una buena posición en la plataforma; y los usuarios pueden llamarnos para solicitar información telefónica sobre empresas, organismos o personas también tienen la posibilidad de dejar sus opiniones y valoraciones, así como subir fotos y vídeos, en el perfil de las empresas.desde nuestra web informamos sobre las novedades en restauración, servicios u ocio. además puedes estar al día de todo lo que ocurre en madrid con nuestro explora madrid!desde nuestro servicio de información telefónica ofrecemos atención personalizada e información durante los 365 días del año, las 24 horas del día. opiniones  hotels  tendencias  información telefónica  agenda   agenda  negocios locales  nightlife  shopping recomendaciones restaurants  informacion telefonica  recomendaciones",0
54a11cee69702d9d7e77e000,"1953. pere icart crea la empresa picart en sant pere de vilamajor, en pleno pulmón del parque natural del montseny, a 50 km de barcelona. muy pronto se incorpora a la empresa teresa clos y juntos trabajan incansablemente para hacer crecer su proyecto. en sus inicios, picart fabrica alimentación animal para las granjas de la región. 2000. en los años 80 se incorporan sus hijos joan y jordi. el saber hacer de la familia icart, la versatilidad de la capacidad productiva de la fábrica, la calidad de los ingredientes y el amor que sienten por los animales les llevan a fabricar alimentos naturales para perros y gatos a principios del siglo xxi. se inicia la expansión internacional, que les lleva a estar presentes en más de 20 países.2023. en el 70º aniversario de su fundación, picart plantea inaugurar una nueva planta de fabricación que va a duplicar la capacidad productiva, cumpliendo con los estándares de calidad, eficiencia y de respeto al medio ambiente e ideada para mantener la naturalidad, proximidad y estricto control de calidad de sus marcas de alimentación animal. - picart no testa sus productos con animales, su salud y bienestar es lo que nos guía.  fruto del trabajo continuado y el esfuerzo de todos estos años, picart es hoy una empresa con fuertes raíces locales que sigue con éxito su expansión por europa, estando ya presente en más de 20 países.conoce nuestros productosdiamond_suitdiamond_suitdiamond_suitdiamond_suit: picart professional - gama para criadores  produccion de alimentos de alta calidad para gatos produccion de alimentos de alta calidad para perros",1
5fc808faee5add0001cd34fd,"1er proveedor balear de fibra óptica. operador de telecomunicaciones especializado en proporcionar internet (fibra o wimax), móvil, tv y telefonía en zonas urbanas y rurales, así como servicios wi-fi de nuevas tecnologías adaptados para los clientes más exigentes. además, cuenta con los servicios fibwi livetv, fibwi radio 103.9fm y fibwi club",0
556db0e4736964122f956a01,"20 años de trayectoria y un sin fin de obras realizadas, avalan nuestra experiencia en la fabricación de hormigones.     disponemos de tres plantas de fabricación en la provincia de toledo y una en la provincia de cáceres, así como plantas móviles para montar en obras de todo tipo. contamos con una amplia flota de vehículos para un suministro óptimo. venta de aridos fabricacion y suministro de hormigon & venta de aridos  fabricacion y suministro de hormigon fabricación y suministro de hormigón  venta de áridos",0
5da4506a988bdd0001ae94e3,"25 años han pasado desde que nuestra familia creó su mayor proyecto, disiclín en galicia. desde entonces todos nuestros esfuerzos han ido dirigidos a cuidar y a potenciar los sueños de las familias que, como la nuestra, con tanto mimo han desarrollado sus proyectos.y esto lo hacemos mientras, desarrollamos, producimos y comercializamos todo tipo de productos de limpieza. ¿nuestro objetivo?convertirnos en parte del hogar de nuestras familias, acompañándolas en su camino de vida y ayudándoles en cada una de las etapas. para ello nos apoyamos en la innovación y la vanguardia, pilares que nos dirigen y  permiten caminar al lado de las familias que confían en nosotros.nuevas costumbres de consumo, nuevos conceptos de familia, nuevas necesidades de limpieza han propiciado que desarrollemos una amplia gama de productos capaces de satisfacer las nuevas necesidades de los consumidores.innovación   desarrollo de productos  innovacion  desarrollo de productos investigacion  investigación",0
54a121ed69702d88c40b7802,"5 marcas con identidad propia pero con un objetivo común, ofrecer a nuestros clientes soluciones para el converting. soluciones para todo tipo de clientes, desde instalaciones totalmente automáticas hasta equipos básicos de iniciación para los 7 mercados a los que se dirige lemu group; pos-lottery, labels, baking paper, plotter, tablecloth, flexible packaging, customized machines.",0
5ed2c560a835d600010e6bcf,"50 años de experiencia, formación y tradición unidas a un gran equipo humano, nos dotan de unas posibilidades productivas ilimitadas, lo que nos permite ofrecer al mercado las ideas más innovadoras con una gran relación calidad – precio.somos especialistas en un amplio abanico de técnicas de impresión, tipografía, flexografía, offset, tanto plano como semirrotativo, serigrafía, gofrado y stamping.  siendo capaces de unir en un solo producto varios tipos de impresión a la vez, lo que hace que el límite de la imagen este en vuestra propia imaginación.nuestro equipo de preimpresión está dotado de la más alta tecnología, lo que nos permite crear increíbles efectos sensoriales sobre cualquier tipo de soporte.la gran flexibilidad y capacidad productiva de nuestra maquinaria es capaz de asumir cualquier tipo de proyecto, independientemente del tamaño y las calidades necesarias para nuestro cliente. stamping stamping  etiquetas vinos  asesoria en diseno etiquetas autoadhesivas  estuchería fina  flexografia  tipografia  storytelling  tecnicas de impresion  offset plano   storytelling  etiquetas autoadhesivas  efectos sensoriales  serigrafía  gofrado  tipografía  atelier de impresión  técnicas de impresión  atelier de impresion  estucheria fina  flexografía  serigrafia  offset semirrotativo  asesoría en diseño  offset",0
5e57c13ebd15ea000177d658,"50 years of experience allow us to develop and manufacture the most effective active ingredients for skin &amp; hair care cosmetic treatments.independent spanish company, with strong background and high flexibility and efficacy. we are specialized at the production in peruvian ingredients.we are proud to be a reference supplier for many of the most prestigious cosmetic brands, commercializing our actives at over 40 countries.at cobiosa you will find a loyal partner with a motivated and experienced team that will do its best in fulfilling your needs with performance actives, formulation and product development.",0
5cb5ae2680f93e2aaa5457c7,"60 años de experiencia al servicio de nuestros clienteshuevos león es una compañía española, de capital 100% familiar, que inicia su andadura en los años 60 orientada al sector avícola del huevo, ampliando pocos años más tarde su actividad a la carne de pollo y otras aves, conejo y derivados.",0
54a1290269702da2204a6101,"?¡expressive es la primera compañía comercializadora de productos y servicios dentro del mundo de la comunicación, cuya actividad engloba tecnología, medios y contenidos audiovisuales.todos los aspectos fundamentales para llevar la comunicación cada vez más lejos.?¡expressive apuesta firmemente por una nueva forma de dirigirse a sus clientes, estableciendo con ellos una relación cercana,  proactiva  y sorprendente.su original modelo de negocio basado en la integración de las  tres áreas de negocio, su compromiso en el desarrollo del talento de sus equipos y la implicación de sus clientes/accionistas en la gestión,  sitúan a  ?¡”expressive como una compañía innovadora en el mundo de la comunicación, desde todas las perspectivas.",0
615c20bd6ff44c00012c514c,"a cava with its own nameagustí torelló mata, who is son of tailors and musicians, was born in sant sadurní d’anoia in 1935. he started working at the age of 14 and at the age of 18 he opened the first wine analysis laboratory in sant sadurní. in 1960 he married carmen sibill cardús, beginning a life that will always revolve around cava and that will consolidate him as one of the best winemakers in the country.a man dedicated to cava, in 1955 he made his first 500 bottles of cava, while he advised and directed important companies in the sector for years. in 1978 he produced his masterpiece àlex, who is the winemaker, technical and viticulture director, and gemma, who is the lawyer and administrator of the company, they are a benchmark in cava family businesses.born with the honesty of the humble, we project ourselves to the world with the seal of a family with soul. xarel·lo  vi escumós  vi escumos  vino  kripta cava   sparkling wine  xarello  vino espumoso  wine  vi  cava sparkling wine  parellada  macabeu",0
63bb5566fa6c980001e038ce,"a truyols serveis funeraris, li oferim les nostres modernes instal·lacions, amb 21 sales de vetlla i 4 sales de cerimònies multi confessionals repartides en 8 tanatoris localitzats a diferents localitats del vallès, dins la província de barcelona.",0
5b147166a6da9870efd4209c,"a century-old company that works day to day as the first one.in 1910, the first generation of pastry chefs, jean cobarsi, began his activity in a confectionery workshop in ceret (french catalonia). its specialties included almond paste nougat, pralines, candied fruit and long-lasting nougats.years later, cobarsi transferred his “confiserie roussillonaise”, as it was called, to santa coloma (girona). here he expands his range of products and begins to manufacture pastry in bulk. hand in hand with juan cubarsí, son of cobarsi and who would be the second generation of pastry chefs in the family, they moved to sant feliu de guíxols (girona). the range of products continues to grow and they begin to expand the business to the surroundings of the province.cubarsí jr. begins the construction of a factory in the center of girona, expands the business to the rest of spain and begins to make a name for itself among the small manufacturers and merchants of sweets and snacks.in 1995, with his son joan cubarsí, the third generation, they constitute a new and modern manufacturing plant, and cubarsí grandson expanded sales to europe at first and to the rest of the world afterwards, until exporting nowadays to more than 40 countries throughout the world.in 2011, the good export climate experienced by the company, without ever forgetting the national market, led to the acquisition of an 8,500m2 warehouse 15 km far from girona, in the town of bonmatí. with a long-term relocation forecast, the preparation of the plant begins to adapt it to the needs of a modern industrial pastry factory until 2015, when the desired relocation is carried out.currently, we hope to continue with the good work and with the great human and professional team that is making possible one of the great longings of the cubarsí family. muffins  galletas  galletas  productos promocionales  roscos de cacao  red velvet   roscos de cacao  bizcochos  productos promocionales  roscos de yogur  red velvet  roscos de yogur  bizcochos tartas familiares  muffins tartas familiares  carrot cake  carrot cake",0
60b2d614c6f9610001151825,"a company with a long tradition in the saffron business.involved in all steps of its own process, from the field to final packaging.saffron packed  for the most demanding distributors, with the highest quality standards and great efficiency.we provide to customers a refined experience, resulting from the most selected saffron packed in a very attractive way.c/ monóvar 1303660 novelda (alicante)maps//bit.ly/3sa7fqx saffron",1
54a11e0e69702d77c2eb5d01,a global firm focused on technology and innovation with two-dimensional approaches eepurl.com/gmmbojfinance technology  fin tech  finance  consulting  fund of funds  private equity   advisory  advisory venture capital  corporate finance  consulting  private equity  venture capital,0
5d0a5fff80f93e367b9869db,"a lo largo de los años, ibercompound ha logrado posicionarse a la vanguardia del sector de automoción, al lado de grandes empresas fabricantes de equipos de lavado, profesionales del sector y empresas multinacionales (nacionales e internacionales), siendo su consolidación en el mercado de fabricación de productos químicos sólida y consistente.gracias a nuestra experiencia, aportamos al sector un conocimiento exhaustivo de todos los procesos de lavado (diferentes marcas de lavado, calidades de agua, sistemas de aplicación, tratamientos de agua de aporte y vertidos, análisis, asesoramiento medioambiental y gama de productos).el diseño de todos los productos fabricados por ibercompound se ha desarrollado con parámetros de valoración para la protección del medioambiente y nuestra filosofía se basa en la utilización de materias primas de origen natural. lavado industrial  mantenimiento de instalaciones  limpiaparabrisas  acondicionamiento vehículo nuevo  lavado manual  asistencia técnica  fabricacion de productos quimicos lavado automático  acondicionadores de agua  limpiaparabrisas  lavado alta presion  lavado manual  lavado automatico   fabricación de productos químicos  acondicionadores de agua  anticongelantes  mantenimiento de instalaciones  lavado industrial acondicionamiento vehiculo nuevo  lavado alta presión  asistencia tecnica  anticongelantes",0
54a1d35c7468694012f55214,"a&amp;g es un grupo fundado en 1987 que ofrece servicios exclusivos de asesoramiento y gestión global de patrimonios a clientes privados y también cuenta con un área dedicada a dar servicio a institucionales. en julio de 2014 a&amp;g banca privada obtuvo la licencia bancaria del banco de españa, y para constituir el nuevo banco realizó una ampliación de capital de 20 millones de euros que suscriben sus banqueros y principales ejecutivos. los activos bajo gestión a 31 de diciembre de 2021 ascienden a 12.629 millones de eur. a&amp;g banca privada cuenta con oficinas en madrid, barcelona, bilbao, león, logroño, pamplona, santander, sevilla, valencia y valladolid, y una gestora de fondos en luxemburgo.  asesoria financiera banca privada  gestoria financiera  private equity  gestion de patrimonio",0
56de9918f3e5bb7076000fb9,"a) nuestra historiaacacia nace de la necesidad de un grupo de inversores de gestionar su patrimonio ante la inexistencia de una oferta de servicios patrimoniales atractiva. en 1997, deciden crear una firma cuyo objetivo es cuidar el patrimonio de sus inversores como si fuera el suyo propio, constituyendo acacia inversión como sociedad gestora de carteras. en 2010, evoluciona a sgiic para poder ofrecer una gestión patrimonial integral.b) servicio integral fondos de acacia inversión, carteras de fondos internacionales, estrategias….c) nuestra esenciaregistered:).3) cercaníafrente al modelo tradicional, en el que existen múltiples intermediarios entre el cliente y el mercado, nosotros hemos roto eslabones innecesarios para acercar los mercados a nuestros inversores, simplificando y optimizando la gestión de su patrimonio. somos una banca privada sin banqueros privados, tendrás a tu lado a especialistas, a gestores de inversiones. con descuento  contrarian  family office gestion patrimonial  family office  multifactor  selección de acciones  a medida   selección de activos  banca privada  inversión  independientes  derivados  alocacion de activos banca privada",0
55f007c9f3e5bb0cc6000764,"ab electronic ofrece un amplio rango y podemos ofrecer toda la gama de productos y equipos y servicios que intervienen en el proceso de ensamble de componentes smd y tht en circuitos electrónicos para cubrir cualquier tipo de necesidad de nuestros clientes: pequeñas producciones y prototipajes, lotes medios y los más altos volúmenes de producción.nuestra misión es cuidar y fidelizar a nuestros clientes, ofreciéndoles lo mejor de nosotros en cada momento. damos siempre prioridad a nuestros clientes, suministrándoles soluciones globales para smd con la más avanzada tecnología en todos los procesos de ensamblaje de pcb´s, garantizando su eficacia en el tiempo para mantenernos como líderes del mercado en servicio técnico de la industria electrónica en territorio español y portugués, siendo éste único y personalizado con una respuesta en un periodo máximo de 24 horas. la mayoría de nuestros clientes existentes, reconocen nuestro esfuerzo y trabajo como eficaz y productivo.nuestra visión es continuar creciendo, ofreciendo los productos más innovadores y de la más alta calidad, adelantándonos a la competencia.convirtiéndonos en la mejor opción en el mercado por flexibilidad, calidad, agilidad e innovación.continuaremos invirtiendo en formación para mantener el más alto grado de preparación en los equipos que suministramos así como en los procesos. pick&amp;place  racks y material esd  soldadura selectiva  spi  equipos de barnizado y dispensacion   estaciones de soldar  equipos de inspección óptica  spi  soluciones globales para smd smd  equipos de rework  hling  estaciones de soldar  equipos de rayos x  pick  puestos de trabajo esd  aoi 3d  hornos reflow  soluciones globales para smd  hornos de curado ir y uv  aoi 3d  hling  hornos de curado ir y uv  place  maquinas de limpieza de pcbs y pantallas  equipos de barnizado y dispensación  equipos smd y tht  máquinas de limpieza de pcb´s y pantallas  insercción de componentes tht y odd shape  equipos de rework  soldadura smd  puestos de trabajo esd  hornos reflow  equipos de inspeccion optica  soldadura smd  equipos de rayos x  equipos smd y tht  soldadura fase vapor  inserccion de componentes tht y odd shape  racks y material esd smd  soldadura selectiva  soldadura fase vapor",0
